"ID","Name","object"
"322","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.048756301403045654""},""kd"":{""N"":""0.037966322153806686""},""ki"":{""N"":""0.006387210916727781""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.4005355651501895""},""overshoot"":{""N"":""13.23431265624852""},""settlingTime"":{""N"":""10.3""}}}}"
"260","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.012020371854305267""},""kd"":{""N"":""0.038879476487636566""},""ki"":{""N"":""0.010612630285322666""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.6224129262502343""},""overshoot"":{""N"":""22.812197909350786""},""settlingTime"":{""N"":""10.3""}}}}"
"351","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04545258358120918""},""kd"":{""N"":""0.03751416876912117""},""ki"":{""N"":""0.0049905297346413136""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.3653898422992342""},""overshoot"":{""N"":""11.974758754131638""},""settlingTime"":{""N"":""8.8""}}}}"
"200","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.016275186091661453""},""kd"":{""N"":""0.03820062801241875""},""ki"":{""N"":""0.01231362670660019""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.28006540213785447""},""overshoot"":{""N"":""19.093903922567197""},""settlingTime"":{""N"":""10.200000000000001""}}}}"
"302","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0329352542757988""},""kd"":{""N"":""0.03646791726350784""},""ki"":{""N"":""0.009529399685561657""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2822040043834062""},""overshoot"":{""N"":""6.474103487263965""},""settlingTime"":{""N"":""12.700000000000001""}}}}"
"278","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0053591541945934296""},""kd"":{""N"":""0.04413511976599693""},""ki"":{""N"":""0.007906432263553143""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.7454929165673311""},""overshoot"":{""N"":""30.825249190739207""},""settlingTime"":{""N"":""17""}}}}"
"315","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0335727296769619""},""kd"":{""N"":""0.03790497034788132""},""ki"":{""N"":""0.005975938402116299""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.9433470697620698""},""overshoot"":{""N"":""3.1455873978079514""},""settlingTime"":{""N"":""18.5""}}}}"
"113","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.018155183643102646""},""kd"":{""N"":""0.03829400613903999""},""ki"":{""N"":""0.005826858803629875""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""8.096494341187928""},""overshoot"":{""N"":""14.391932225563423""},""settlingTime"":{""N"":""19.400000000000002""}}}}"
"118","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.016721738502383232""},""kd"":{""N"":""0.03950714319944382""},""ki"":{""N"":""0.0067512160167098045""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.6806779291795287""},""overshoot"":{""N"":""16.85410276286595""},""settlingTime"":{""N"":""18.6""}}}}"
"347","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0506458580493927""},""kd"":{""N"":""0.0371190570294857""},""ki"":{""N"":""0.004811775870621204""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.4480629668889345""},""overshoot"":{""N"":""16.993029017476303""},""settlingTime"":{""N"":""11.200000000000001""}}}}"
"198","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.015887271612882614""},""kd"":{""N"":""0.03936724737286568""},""ki"":{""N"":""0.013306164182722569""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.8117948924463911""},""overshoot"":{""N"":""17.345929266714307""},""settlingTime"":{""N"":""7.5""}}}}"
"153","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03460847586393356""},""kd"":{""N"":""0.040196970105171204""},""ki"":{""N"":""0.01206972822546959""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.08323114237753011""},""overshoot"":{""N"":""8.839685328061165""},""settlingTime"":{""N"":""9.700000000000001""}}}}"
"135","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03116573393344879""},""kd"":{""N"":""0.042149342596530914""},""ki"":{""N"":""0.010833417065441608""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.18296841933102848""},""overshoot"":{""N"":""9.347973040368636""},""settlingTime"":{""N"":""12.100000000000001""}}}}"
"164","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03470633178949356""},""kd"":{""N"":""0.039478518068790436""},""ki"":{""N"":""0.01006573997437954""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.23858756279324234""},""overshoot"":{""N"":""9.002705006880289""},""settlingTime"":{""N"":""12.100000000000001""}}}}"
"327","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04812287539243698""},""kd"":{""N"":""0.03672374039888382""},""ki"":{""N"":""0.006348106544464827""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.41805765969924313""},""overshoot"":{""N"":""13.628765441199603""},""settlingTime"":{""N"":""10.4""}}}}"
"56","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.00925269816070795""},""kd"":{""N"":""0.04055148735642433""},""ki"":{""N"":""0.0005645912024192512""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""28.70251544366298""},""overshoot"":{""N"":""27.35809106097723""},""settlingTime"":{""N"":""18.400000000000002""}}}}"
"152","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02896430529654026""},""kd"":{""N"":""0.03794911503791809""},""ki"":{""N"":""0.010416601784527302""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.1163507988379073""},""overshoot"":{""N"":""8.194806436966607""},""settlingTime"":{""N"":""12.200000000000001""}}}}"
"283","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.005927449092268944""},""kd"":{""N"":""0.04693015292286873""},""ki"":{""N"":""0.00738014280796051""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.9819159852611583""},""overshoot"":{""N"":""28.97181594484041""},""settlingTime"":{""N"":""17""}}}}"
"162","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03774254769086838""},""kd"":{""N"":""0.03904769569635391""},""ki"":{""N"":""0.010032462887465954""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.24929366920522505""},""overshoot"":{""N"":""6.581351345450136""},""settlingTime"":{""N"":""9.8""}}}}"
"384","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03377552330493927""},""kd"":{""N"":""0.041396189481019974""},""ki"":{""N"":""0.00916112121194601""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.3990703758769649""},""overshoot"":{""N"":""6.052550875592937""},""settlingTime"":{""N"":""13.3""}}}}"
"266","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.00793841015547514""},""kd"":{""N"":""0.04210975393652916""},""ki"":{""N"":""0.01015278697013855""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""3.470754182249615""},""overshoot"":{""N"":""27.44012392215377""},""settlingTime"":{""N"":""17.400000000000002""}}}}"
"259","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.013318630866706371""},""kd"":{""N"":""0.04144185781478882""},""ki"":{""N"":""0.012883630581200123""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2878911079036214""},""overshoot"":{""N"":""22.997466059012833""},""settlingTime"":{""N"":""9.200000000000001""}}}}"
"104","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03516819700598717""},""kd"":{""N"":""0.039971768856048584""},""ki"":{""N"":""0.009300673380494118""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.39930211693584505""},""overshoot"":{""N"":""8.784544213676277""},""settlingTime"":{""N"":""13.5""}}}}"
"139","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.039260607212781906""},""kd"":{""N"":""0.03780907765030861""},""ki"":{""N"":""0.010491668246686459""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2656519001714923""},""overshoot"":{""N"":""6.774036051378976""},""settlingTime"":{""N"":""7.6000000000000005""}}}}"
"224","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02959512174129486""},""kd"":{""N"":""0.03662324324250221""},""ki"":{""N"":""0.009877379983663559""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2128085673490206""},""overshoot"":{""N"":""8.866823400061516""},""settlingTime"":{""N"":""12.100000000000001""}}}}"
"44","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.014345966279506683""},""kd"":{""N"":""0.04067015275359154""},""ki"":{""N"":""0.0009586325031705201""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""10.951420990131671""},""overshoot"":{""N"":""22.004041107917782""},""settlingTime"":{""N"":""19""}}}}"
"39","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.01746877282857895""},""kd"":{""N"":""0.0403442345559597""},""ki"":{""N"":""0.001129740267060697""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""5.406991986916272""},""overshoot"":{""N"":""13.53218274980236""},""settlingTime"":{""N"":""19""}}}}"
"415","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.037123341113328934""},""kd"":{""N"":""0.03973350673913956""},""ki"":{""N"":""0.012723732739686966""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.06661013927068682""},""overshoot"":{""N"":""8.542876141655327""},""settlingTime"":{""N"":""7.9""}}}}"
"10","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.044503893703222275""},""kd"":{""N"":""0.04000427573919296""},""ki"":{""N"":""0.00159799016546458""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""4.937060299533256""},""overshoot"":{""N"":""5.42749680268866""},""settlingTime"":{""N"":""15.100000000000001""}}}}"
"211","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.014746827073395252""},""kd"":{""N"":""0.040820445865392685""},""ki"":{""N"":""0.0077280704863369465""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.936238738237953""},""overshoot"":{""N"":""13.536975897454823""},""settlingTime"":{""N"":""12.5""}}}}"
"406","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03867238387465477""},""kd"":{""N"":""0.04020300507545471""},""ki"":{""N"":""0.009023764170706272""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.416298927213196""},""overshoot"":{""N"":""9.470943521175242""},""settlingTime"":{""N"":""12.200000000000001""}}}}"
"82","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004150005057454109""},""kd"":{""N"":""0.04034135490655899""},""ki"":{""N"":""0.0006696679629385471""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""28.402885841420545""},""overshoot"":{""N"":""34.82630433893355""},""settlingTime"":{""N"":""18.6""}}}}"
"205","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.014785557053983212""},""kd"":{""N"":""0.0385923907160759""},""ki"":{""N"":""0.009580417536199093""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.51917957651917""},""overshoot"":{""N"":""19.058776286048694""},""settlingTime"":{""N"":""11""}}}}"
"270","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.006568019278347492""},""kd"":{""N"":""0.04463763162493706""},""ki"":{""N"":""0.008292770013213158""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.647591900330522""},""overshoot"":{""N"":""28.646604106383343""},""settlingTime"":{""N"":""16.8""}}}}"
"31","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0178363136947155""},""kd"":{""N"":""0.04002373293042183""},""ki"":{""N"":""0.0009956455323845148""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.1697639287436172""},""overshoot"":{""N"":""12.662677962410099""},""settlingTime"":{""N"":""18.900000000000002""}}}}"
"160","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02634670026600361""},""kd"":{""N"":""0.03525618463754654""},""ki"":{""N"":""0.009268233552575111""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.1328662689143033""},""overshoot"":{""N"":""7.955493297194763""},""settlingTime"":{""N"":""13""}}}}"
"206","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.01679082401096821""},""kd"":{""N"":""0.0411100871860981""},""ki"":{""N"":""0.010468274354934692""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.4518874304381193""},""overshoot"":{""N"":""18.410036263309333""},""settlingTime"":{""N"":""10.9""}}}}"
"191","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.017895644530653954""},""kd"":{""N"":""0.039759404957294464""},""ki"":{""N"":""0.011230030097067356""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.033343939183829815""},""overshoot"":{""N"":""17.73924276364398""},""settlingTime"":{""N"":""10.8""}}}}"
"58","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0071457806043326855""},""kd"":{""N"":""0.040545474737882614""},""ki"":{""N"":""0.0005565154133364558""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""30.41965949112089""},""overshoot"":{""N"":""29.897799957378908""},""settlingTime"":{""N"":""19""}}}}"
"398","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.023394901305437088""},""kd"":{""N"":""0.036543093621730804""},""ki"":{""N"":""0.006347422022372484""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""53.04347743158755""},""overshoot"":{""N"":""165.2173913043478""},""settlingTime"":{""N"":""19.1""}}}}"
"3","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04984863102436066""},""kd"":{""N"":""0.04028996080160141""},""ki"":{""N"":""0.0018372534541413188""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""5.674136416835608""},""overshoot"":{""N"":""9.747427135208673""},""settlingTime"":{""N"":""19.400000000000002""}}}}"
"232","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.019558249041438103""},""kd"":{""N"":""0.03903592750430107""},""ki"":{""N"":""0.01066821813583374""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.09989857706835671""},""overshoot"":{""N"":""15.784219073532348""},""settlingTime"":{""N"":""10.8""}}}}"
"65","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.006599451880902052""},""kd"":{""N"":""0.04032716155052185""},""ki"":{""N"":""0.0005364649114198983""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""30.353654968349847""},""overshoot"":{""N"":""30.65741379512409""},""settlingTime"":{""N"":""17.7""}}}}"
"253","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.01968928426504135""},""kd"":{""N"":""0.04449067264795303""},""ki"":{""N"":""0.011939398013055325""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.0998064935743288""},""overshoot"":{""N"":""17.964072403413155""},""settlingTime"":{""N"":""9.700000000000001""}}}}"
"132","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.031790029257535934""},""kd"":{""N"":""0.03866639360785484""},""ki"":{""N"":""0.008948544040322304""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.265828439695891""},""overshoot"":{""N"":""5.831532015393758""},""settlingTime"":{""N"":""13.5""}}}}"
"166","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.03967440500855446""},""kd"":{""N"":""0.0401475690305233""},""ki"":{""N"":""0.010672557167708874""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.21591148837819293""},""overshoot"":{""N"":""7.058630776453414""},""settlingTime"":{""N"":""7.300000000000001""}}}}"
"298","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.003663670038804412""},""kd"":{""N"":""0.04540770873427391""},""ki"":{""N"":""0.004506860394030809""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.10302040711099403""},""overshoot"":{""N"":""30.63187264486326""},""settlingTime"":{""N"":""16.7""}}}}"
"233","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02432503178715706""},""kd"":{""N"":""0.04025949910283089""},""ki"":{""N"":""0.011321433819830418""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.03338289956576252""},""overshoot"":{""N"":""12.652309956822288""},""settlingTime"":{""N"":""10.700000000000001""}}}}"
"276","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.005218022502958775""},""kd"":{""N"":""0.04341122880578041""},""ki"":{""N"":""0.008525908924639225""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.064514109346596""},""overshoot"":{""N"":""28.919344774816086""},""settlingTime"":{""N"":""17.5""}}}}"
"38","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.023261329159140587""},""kd"":{""N"":""0.04034733399748802""},""ki"":{""N"":""0.0012974204728379846""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.4198273097475864""},""overshoot"":{""N"":""12.143703265854196""},""settlingTime"":{""N"":""18.900000000000002""}}}}"
"297","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.004791423212736845""},""kd"":{""N"":""0.045925069600343704""},""ki"":{""N"":""0.004551696591079235""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.10302040711099403""},""overshoot"":{""N"":""30.63187264486326""},""settlingTime"":{""N"":""16.7""}}}}"
"407","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.033800821751356125""},""kd"":{""N"":""0.039295494556427""},""ki"":{""N"":""0.0077588544227182865""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.0292159452215561""},""overshoot"":{""N"":""4.415671596820853""},""settlingTime"":{""N"":""15.100000000000001""}}}}"
"169","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.026113679632544518""},""kd"":{""N"":""0.039049357175827026""},""ki"":{""N"":""0.00844570156186819""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""5.5""},""overshoot"":{""N"":""7.816665649414062""},""settlingTime"":{""N"":""18.6""}}}}"
"383","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.042141351848840714""},""kd"":{""N"":""0.041566699743270874""},""ki"":{""N"":""0.011080463416874409""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.23260083539779502""},""overshoot"":{""N"":""7.160659003250966""},""settlingTime"":{""N"":""7.7""}}}}"
"332","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.05929240956902504""},""kd"":{""N"":""0.03756237030029297""},""ki"":{""N"":""0.005995718762278557""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.25050099434400436""},""overshoot"":{""N"":""20.94187701141183""},""settlingTime"":{""N"":""11.600000000000001""}}}}"
"363","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.0405740961432457""},""kd"":{""N"":""0.039655644446611404""},""ki"":{""N"":""0.0068429941311478615""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""2.7557750480332524""},""overshoot"":{""N"":""3.7375069983200877""},""settlingTime"":{""N"":""17.8""}}}}"
"215","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.013783648610115051""},""kd"":{""N"":""0.045484863221645355""},""ki"":{""N"":""0.009414903819561005""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.6872286392173178""},""overshoot"":{""N"":""21.63928499248749""},""settlingTime"":{""N"":""10.700000000000001""}}}}"
"96","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04181003198027611""},""kd"":{""N"":""0.04029466211795807""},""ki"":{""N"":""0.011505251750349998""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.00917123065569512""},""overshoot"":{""N"":""1.9631220784024324""},""settlingTime"":{""N"":""8.6""}}}}"
"388","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.037201784551143646""},""kd"":{""N"":""0.038589730858802795""},""ki"":{""N"":""0.006679025944322348""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.2646337296403633""},""overshoot"":{""N"":""2.646375153139963""},""settlingTime"":{""N"":""8.4""}}}}"
"321","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04459000378847122""},""kd"":{""N"":""0.03761787712574005""},""ki"":{""N"":""0.005693360231816769""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.133331298828125""},""overshoot"":{""N"":""9.849998474121094""},""settlingTime"":{""N"":""8.6""}}}}"
"210","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.018145032227039337""},""kd"":{""N"":""0.041658248752355576""},""ki"":{""N"":""0.009105983190238476""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.04977970978117742""},""overshoot"":{""N"":""15.765020626712339""},""settlingTime"":{""N"":""12""}}}}"
"323","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.04364975914359093""},""kd"":{""N"":""0.03758801892399788""},""ki"":{""N"":""0.005807710811495781""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.10040007595690495""},""overshoot"":{""N"":""9.119815276729097""},""settlingTime"":{""N"":""8.4""}}}}"
"385","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.036476295441389084""},""kd"":{""N"":""0.04141224920749664""},""ki"":{""N"":""0.009555906057357788""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""0.4150806190016845""},""overshoot"":{""N"":""6.9234647702091685""},""settlingTime"":{""N"":""12.100000000000001""}}}}"
"221","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.015422951430082321""},""kd"":{""N"":""0.05060141161084175""},""ki"":{""N"":""0.012788128107786179""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""1.3383989889867447""},""overshoot"":{""N"":""22.488434130592438""},""settlingTime"":{""N"":""9.9""}}}}"
"181","Motor","{""PID"":{""M"":{""kp"":{""N"":""0.02271374501287937""},""kd"":{""N"":""0.04056718200445175""},""ki"":{""N"":""0.007781336084008217""}}},""time"":{""M"":{""day"":{""S"":""01/10/2021""},""time"":{""S"":""13:00:00""}}},""quality"":{""M"":{""steadyStateError"":{""N"":""3.032827245519145""},""overshoot"":{""N"":""9.865016551119675""},""settlingTime"":{""N"":""18.3""}}}}"
